toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,id,text
0.0005498349200934172,2.7176388357474934e-06,2.8168238713988103e-05,3.5331479011802e-05,0.0002833204052876681,4.311022348701954e-05,1.5428053302457556e-05,10,“I trust President Obama. I do not trust Mitt Romney. And that's really all I need to know.”—Joe a Purple Heart veteran from PA
0.0003276989154983312,2.1249140900181374e-06,1.9747192709473893e-05,3.828040644293651e-05,0.00016927091928664595,1.8479124264558777e-05,1.3658475836564321e-05,11,Carol from NH is voting for Obama-Biden because “My taxes have gone down and my take-home pay has gone up.”
0.001997213577851653,1.6150570445461199e-06,3.300026219221763e-05,5.627987775369547e-05,0.001307942788116634,2.6616675313562155e-05,1.3697020222025458e-05,12,Share why you're voting for President Obama today with the hashtag .
0.0005596669507212937,2.757475385806174e-06,2.9345243092393503e-05,5.3354080591816455e-05,0.00016306835459545255,9.7937612736132e-05,2.295491867698729e-05,13,We're coming to the end of a long campaign—all that's left to do is get out the vote. Let's win this. -bo
0.011265366338193417,7.187824394350173e-06,0.00029725790955126286,0.00024621267220936716,0.0020073833875358105,0.0011982586001977324,0.0015785115538164973,14,Just a few votes could make the difference in this election—grab a friend when you vote today.
0.00045567454071715474,1.8836599338101223e-06,2.4418435714324005e-05,3.963016206398606e-05,0.00023921290994621813,2.0796016542590223e-05,1.4446729437622707e-05,15,Today always be doing something: pic.twitter.com/bvlhjpPd
0.0004591734614223242,2.292106046297704e-06,2.0509136447799392e-05,5.5760676332283765e-05,0.00018760000239126384,5.087561294203624e-05,1.8711876691668294e-05,16,If he can find the time to make calls today so can you!
0.0003407717449590564,2.22664402826922e-06,1.719808096822817e-05,4.077740231878124e-05,0.00016065852832980454,1.990783857763745e-05,1.1660186828521546e-05,17,Spread the word: You can still make the difference in this election. Help get out the vote now: pic.twitter.com/v167bpJZ
0.00038044032407924533,2.0623499494831776e-06,1.5183017239905894e-05,4.236865424900316e-05,0.00016907445387914777,2.6731831894721836e-05,1.0667842616385315e-05,18,This election is close and your vote could make the difference. Confirm where to cast your ballot now:
0.0027740742079913616,3.9188817027024925e-06,5.308884647092782e-05,0.00011665440979413688,0.001931957434862852,9.31171525735408e-05,4.063202868564986e-05,19,Jay Z wants you in a voting state of mind today.
0.00048286630772054195,1.7924146504810778e-06,2.073199902952183e-05,4.096049815416336e-05,0.00024288176791742444,2.231730286439415e-05,1.2030900506942999e-05,20,Ohio: This election could come down to just a few votes and yours could make the difference. pic.twitter.com/YycNy56q
0.0005410556914284825,2.08563574233267e-06,2.089756708301138e-05,4.4316089770291e-05,0.0002199498121626675,5.8761026593856514e-05,1.89175880223047e-05,21,Will Ferrell will do anything to get you and your friends to vote right now:
0.0003055956040043384,2.273759037052514e-06,1.5471519873244688e-05,4.079420250491239e-05,0.00013887547538615763,2.0539337128866464e-05,1.2656529179366771e-05,22,Already voted? Get on the phone and help turn out voters in key states where a few votes could make the difference:
0.0054191299714148045,8.043421075853985e-06,0.00021746353013440967,0.0001384800998494029,0.002041265368461609,0.0006157816969789565,0.00013882198254577816,23,This guy's counting on you: pic.twitter.com/xtEzAWXk
0.00035786916851066053,2.097923925248324e-06,1.5555033314740285e-05,4.2339572246419266e-05,0.0001543056860100478,2.3252736355061643e-05,1.1132357030874118e-05,24,Just a handful of votes could decide this election. Confirm your polling place and go vote now:
0.0003852889349218458,2.340306764381239e-06,2.021948603214696e-05,5.7853772887028754e-05,0.00015954821719788015,2.2036238078726456e-05,1.804247403924819e-05,25,Don't watch this video:
0.0004376834840513766,2.0345883058325853e-06,1.991758108488284e-05,4.6091423428151757e-05,0.0002073163923341781,1.973476719285827e-05,1.1617175914580002e-05,26,If you’re in line when the polls close stay in line to vote. It could help make the difference.pic.twitter.com/0QFN2ag1
0.00031571279396303,2.413663651168463e-06,1.759681799740065e-05,4.7553141484968364e-05,0.0001353219267912209,2.3641958250664175e-05,1.2546161997306626e-05,27,Ohio and North Carolina: Polls close at 7:30pm ET and you can vote as long as you're in line before then. Go vote now and spread the word!
0.0002894350327551365,2.5393346732016653e-06,1.7049087546183728e-05,4.6428594941971824e-05,0.0001307917555095628,2.0578216208377853e-05,1.2599086403497495e-05,28,Pennsylvania: Polls close at 8pm ET and you can vote as long as you're in line before then. Spread the word.
0.0007783392793498933,1.5935365809127688e-06,1.979714033950586e-05,3.4723612770903856e-05,0.0005168261704966426,2.4757209757808596e-05,1.1357162293279544e-05,29,President Obama recorded an Election Day message for you:
0.0016115040052682161,1.9621643332357053e-06,2.8885477149742655e-05,3.6013290809933096e-05,0.001175160869024694,4.1897594201145694e-05,2.266729461553041e-05,30,Let your friends know you had the President's back today:
0.0008819275535643101,1.8450224388288916e-06,2.0890252926619723e-05,3.8978028896963224e-05,0.0004210333281662315,3.6436711525311694e-05,1.5786581570864655e-05,31,Help get out the vote: Grab your phone and call voters right now. pic.twitter.com/whWGPi8R
0.00045613065594807267,2.401357050985098e-06,2.1247549739200622e-05,0.0001736109988996759,0.00014953879872336984,3.0207227609935217e-05,1.1086376616731286e-05,32,New Mexico & Colorado RT this: Polls close at 7pm MT and you can vote as long as you're in line by then.
0.0002839082444552332,2.658208813954843e-06,1.702294684946537e-05,4.665023516281508e-05,0.00012728579167742282,2.1010268028476276e-05,1.2944488844368607e-05,33,Wisconsin & Minnesota: Polls close at 8pm CT. Spread the word: You can vote as long as you're in line before then.
0.0005098453839309514,2.078382522086031e-06,2.2992297090240754e-05,3.571383058442734e-05,0.00024037067487370223,3.054775879718363e-05,1.538974538561888e-05,34,Step 1: Pick up your phone. Step 2: Call voters in key states. Step 3: Help win this election. pic.twitter.com/e4EEio8y
0.0003409456112422049,2.333832298972993e-06,1.6082072761491872e-05,5.354608947527595e-05,0.00014342361828312278,2.3250850063050166e-05,1.1779901797126513e-05,35,Reminder: If you're waiting to vote in Florida ! As long as you were in line when polls closed you can still vote.
0.000336736993631348,2.2931160401640227e-06,1.6416124708484858e-05,4.7005160013213754e-05,0.0001491901493864134,2.0320156181696802e-05,1.2001553841400892e-05,36,Iowa spread the word: Your polls close at 9pm CT and you can vote as long as you're in line by then.
0.0004422924539539963,2.047222096734913e-06,1.5088587133504916e-05,4.281625660951249e-05,0.00019541273650247604,2.5629542506067082e-05,1.2620478628377896e-05,37,Last chance to help win this election: Pick up your phone and call voters in key states.
0.00027759658405557275,2.6671448267734377e-06,1.7610786017030478e-05,4.705749961431138e-05,0.00012203580263303593,2.205833516200073e-05,1.3933015907241497e-05,38,Nevada pass it on: Polls close at 7pm PT. You can vote as long as you're in line before then.
0.0005817918572574854,2.274006192237721e-06,2.4413940991507843e-05,5.0167684094049037e-05,0.0002602350723464042,4.48404171038419e-05,2.0795103409909643e-05,39,This happened because of you. Thank you.
0.00034212053287774324,2.681690375538892e-06,3.276576171629131e-05,4.7027398977661505e-05,0.00015776084910612553,2.4901173674152233e-05,2.0004059479106218e-05,40,We're all in this together. That's how we campaigned and that's who we are. Thank you. -bo
0.0014666602946817875,2.184299773944076e-06,6.4666717662476e-05,7.419600296998397e-05,0.0007922046934254467,6.14617601968348e-05,3.1649098673369735e-05,41,Four more years.pic.twitter.com/bAJE6Vom
0.00038151151966303587,2.381924559813342e-06,1.9277749743196182e-05,4.244026786182076e-05,0.00017430765728931874,2.7600313842413016e-05,1.7087240848923102e-05,42,Thank you.
0.0004215379012748599,2.2131141577119706e-06,2.0139486878179014e-05,5.18940832989756e-05,0.00019075405725743622,2.5551327780704014e-05,1.2409105693222955e-05,43,"President Obama in his victory speech last night: ""For the United States of America the best is yet to come."""
0.00043842720333486795,1.9411845642025582e-06,2.4047600163612515e-05,4.673545845435001e-05,0.00022423284826800227,2.3737271476420574e-05,1.2710088412859477e-05,44,The definition of hope is you still believe even when it's hard.pic.twitter.com/BJCKP2aT
0.0002935236261691898,2.491181703589973e-06,1.7353473594994284e-05,3.400350396987051e-05,0.0001556210481794551,1.9122606317978352e-05,1.3010067959839944e-05,45,The President made a surprise visit to campaign HQ yesterday to thank staff & volunteers. Here's what he said.
0.016023891046643257,9.331026376457885e-06,0.00014499919780064374,0.00028128057601861656,0.0021125678904354572,0.0075408113189041615,0.00010075684986077249,46,What Bobby Kennedy called the ripples of hope that come out when you throw a stone in a lake—that's going to be you.
0.0009248780552297831,3.2811237815622007e-06,3.0996416171547025e-05,5.8750043535837904e-05,0.0002815622719936073,0.0001911343861138448,2.317439066246152e-05,47,We must commit—this day and every day—to serving you as well as you've served us. —President Obama to veterans today:
0.0005244825733825564,2.043266476903227e-06,2.120374483638443e-05,6.066968126106076e-05,0.00023306651564780623,1.94242184079485e-05,1.368679750157753e-05,48,I’m committed to solving our fiscal challenges. But I refuse to accept any approach that isn’t balanced.
0.00041163968853652477,1.911632580231526e-06,1.5804069334990345e-05,4.197441739961505e-05,0.00019120801880490035,1.984233495022636e-05,1.14470667540445e-05,49,Some of our favorite photos from election night:
0.0005514808581210673,1.9259036889707204e-06,1.7952093912754208e-05,4.7000943595776334e-05,0.0002632521209307015,2.634962584124878e-05,1.170603445643792e-05,50,Watch the President lay out his strategy to stop taxes from going up on 98% of Americans & reduce our nation's deficit:
0.0004721396544482559,2.2735725906386506e-06,1.659234294493217e-05,0.0001177181038656272,0.00016780546866357327,2.3313330530072562e-05,1.1016122698492836e-05,51,What the American people are looking for is cooperation... Most of all they want action.
0.0027216696180403233,5.4100496527098585e-06,4.562777394312434e-05,0.0005532867508009076,0.0009746950236149132,6.042457971489057e-05,3.44443651556503e-05,52,Watch live: President Obama holds a news conference at the White House.
0.00047274131793528795,1.7887193735077744e-06,1.8763572370517068e-05,4.5275301090441644e-05,0.00024368248705286533,1.980235356313642e-05,1.0474607734067831e-05,53,Right now our economy is still recovering from a very deep and damaging crisis. —President Obama
0.0003179125487804413,2.3131342459237203e-06,1.893207991088275e-05,3.4726064768619835e-05,0.00016297135152854025,1.9481116396491416e-05,1.2235483154654503e-05,54,Our top priority has to be jobs and growth. We've got to build on the progress we've made. —President Obama
0.0007396342698484659,1.6705217831258778e-06,2.774842141661793e-05,5.07194381498266e-05,0.0003658180357888341,2.5582585294614546e-05,1.2402703760017175e-05,55,This country succeeds on a growing thriving middle class. —President Obama
0.0005582428420893848,1.685816869212431e-06,1.6851652617333457e-05,4.8199119191849604e-05,0.000276039179880172,2.280217086081393e-05,1.2284576769161504e-05,56,We should not hold the middle class hostage while we debate tax cuts for the wealthy. —President Obama
0.0004900042549706995,1.8281435814060387e-06,1.9544700990081765e-05,4.053369048051536e-05,0.0002512433275114745,2.289073745487258e-05,1.1346866813255474e-05,57,We should at least do what we agree on and that's to keep middle class taxes low. —President Obama
0.000422797747887671,2.256593916172278e-06,1.5327670553233474e-05,0.00010627674055285752,0.00014366711548063904,3.0460339985438623e-05,1.529688961454667e-05,58,There’s only one way to solve these challenges: together.
0.00030422990676015615,2.566377816037857e-06,1.7796006432035938e-05,4.65057892142795e-05,0.00014126539463177323,1.835845068853814e-05,1.4933069905964658e-05,59,We cannot afford to extend the Bush tax cuts for the wealthy. What we can do is make sure that middle class taxes don’t go up.
0.00034311512717977166,2.1388570985436672e-06,1.7305266737821512e-05,4.63845171907451e-05,0.00015008950140327215,2.2269829059951007e-05,1.449092451366596e-05,60,I've got a mandate to help middle-class families and families that are working hard to get into the middle class. —President Obama
0.000539153756108135,2.497311470506247e-06,1.94370422832435e-05,8.244658965850249e-05,0.000159982853801921,5.7960074627771974e-05,2.5571729565854184e-05,61,Let's get to work.
0.0003585473750717938,2.144064865206019e-06,1.7783333532861434e-05,3.916567220585421e-05,0.00017430633306503296,2.077765930152964e-05,1.3105793186696246e-05,62,I’ve got a mandate to help middle-class families. —President Obama at his news conference yesterday:
0.00035899097565561533,1.9626959328888915e-06,1.6510955902049318e-05,3.8970298191998154e-05,0.0001876404567155987,1.7102303900173865e-05,1.05746248664218e-05,63,Supporters around the country have been sharing their favorite campaign memories and what President Obama's re-election means to them.
0.00030560872983187437,2.2748913579562213e-06,1.8136026483261958e-05,4.104616891709156e-05,0.0001509962894488126,2.317549478902947e-05,1.4319044566946104e-05,64,“I voted for you because you reminded me to be determined enough to see my ambitions through.”—Michael Ohio
0.0030257399193942547,2.271749735882622e-06,7.633469795109704e-05,6.404143641702831e-05,0.0019675770308822393,5.348653212422505e-05,2.273468635394238e-05,65,“Standing in the rain for 6 hours so my 3-year-old could see the President with his own eyes.”—Alicia Iowapic.twitter.com/LeWu6wyt
0.00044574454659596086,2.664848807398812e-06,3.932345498469658e-05,4.0434701077174395e-05,0.00018570003157947212,3.8703416066709906e-05,2.5032150006154552e-05,66,“Around 1:30am I woke up looked at the results and had the biggest smile. I yelled ‘Woohoo!’ and was so thankful.”—Lauri WI
0.0009104788769036531,1.30922262542299e-05,7.712727528996766e-05,8.633491233922541e-05,0.0003842127916868776,0.00010325432958779857,9.776004299055785e-05,67,“My favorite memory was bringing my son to man the phones with me at the Royal Oak MI campaign office.”pic.twitter.com/9tnqZ95v
0.0015526850474998355,3.70057241525501e-05,7.600450044265017e-05,0.0005015733186155558,0.0006126135704107583,0.00013057106116320938,0.00021043533342890441,68,“I called a woman in WI with the online tool learned that she had just voted for Barack and we shared a big ‘Hallelujah!’”—Creighton CA
0.00045925183803774416,2.069105221380596e-06,2.6590390916680917e-05,4.90783822897356e-05,0.00023499707458540797,2.7830283215735108e-05,1.4810630091233179e-05,69,“My favorite moment: Traveling to Florida from California to get out the vote. We did it!” —Catherine CApic.twitter.com/smWykN9g
0.0006232276209630072,1.8433570403431077e-06,2.314744415343739e-05,3.0638435418950394e-05,0.0003824871382676065,2.3076847355696373e-05,1.151364267570898e-05,70,Share what President Obama’s re-election means to you with a story or photo:
0.000371725473087281,2.046979943770566e-06,1.7027021385729313e-05,3.3663789508864284e-05,0.0001950361765921116,2.35548650380224e-05,1.157424776465632e-05,71,Watch President Obama discuss his plans for the next four years—and his mandate to help the middle class:
0.00029328250093385577,2.3681329821556574e-06,1.6267325918306597e-05,3.6591773096006364e-05,0.00014844912220723927,1.8986773284268565e-05,1.241532027052017e-05,72,Millions of supporters and volunteers powered this campaign—tell your story:
0.000371499452739954,1.9782441995630506e-06,1.5467461707885377e-05,6.018357089487836e-05,0.00016266116290353239,1.895381137728691e-05,1.0353030120313633e-05,73,What folks are looking for—and I think all of us agree on this—is action.
0.0004910735879093409,2.016595999521087e-06,1.951776721398346e-05,4.832250488107093e-05,0.00022355208056978881,2.7372632757760584e-05,1.3174652849556878e-05,74,"President Obama: ""Let’s begin our work by doing what we all agree on. Let’s keep taxes low for the middle class."""
0.00037719501415267587,2.0911245428578695e-06,1.8485097825760022e-05,3.7229106965241954e-05,0.00019632336625363678,2.052105264738202e-05,1.0901361747528426e-05,75,President Obama on why Congress should act now to extend middle-class tax cuts:
0.00034913225681521,2.2452809389506e-06,1.61270254466217e-05,4.80592243548017e-05,0.00015291888848878443,2.225700518465601e-05,1.2373370736895595e-05,76,That’s the message I heard loud and clear in the election: Work as hard as you can to make our lives better.
0.0003359635593369603,2.31604781220085e-06,1.7104375729104504e-05,4.172498665866442e-05,0.00015094547416083515,2.675850919331424e-05,1.4767163520446047e-05,77,This movement has always belonged to you. Take a few minutes to help shape its future:
0.0016080491477623582,3.899748662661295e-06,9.760020475368947e-05,4.627922680811025e-05,0.0008468400337733328,0.00011980437557213008,7.047247345326468e-05,78,Happy birthday Mr. Vice President.pic.twitter.com/C4SU7gvs
0.0003480392333585769,2.3507216155849164e-06,1.6865575162228197e-05,5.2147137466818094e-05,0.0001470343122491613,2.5799830837058835e-05,1.3742370356339961e-05,79,Take a few minutes to weigh in on the future of this organization:
0.000500609923619777,1.8797317125063273e-06,1.6828638763399795e-05,3.4652723115868866e-05,0.00025341162108816206,2.1829793695360422e-05,1.3857311387255322e-05,80,Make sure your friends know about the President's plan to keep taxes low for the middle class and reduce the deficit:
0.0004199454269837588,1.8651570599104161e-06,1.5852978322072886e-05,3.7562796933343634e-05,0.0002114328817697242,1.9965200408478267e-05,1.234028059116099e-05,81,The President's plan to keep your taxes low and reduce the deficit in a balanced way in 3 steps:
0.0006026136688888073,2.4305163606186397e-06,2.8768750780727714e-05,3.818433469859883e-05,0.00024850358022376895,5.777983460575342e-05,1.8911347069661133e-05,82,Once again Nate Silver completely nailed it. —President Obama on the vote to pardon this year's Thanksgiving turkey:
0.00024077942362055182,3.925910277757794e-06,1.9914714357582852e-05,7.585353159811348e-05,8.425588021054864e-05,2.659843084984459e-05,2.550928184064105e-05,83,We give thanks—not only for the people we love but for the spirit that sees us through the toughest times.
0.0032562129199504852,2.326172761968337e-06,8.111639908747748e-05,7.84514268161729e-05,0.002184141892939806,6.344730354612693e-05,4.198334499960765e-05,84,From this family to yours happy Thanksgiving.pic.twitter.com/OPGyjTF8
0.0004473173466976732,2.0593251974787563e-06,1.8672017176868394e-05,3.481565727270208e-05,0.00023371026327367872,2.5017281586769968e-05,1.1096658454334829e-05,85,President Obama wishes you a happy Thanksgiving:
0.00037414516555145383,1.9492151750455378e-06,1.4745167391083669e-05,3.780962651944719e-05,0.00019816133135464042,1.7824489987106062e-05,1.0222105629509315e-05,86,President Obama is working with leaders of both parties to reduce the deficit in a balanced way. Get the facts:
0.0002421201643301174,2.904020220739767e-06,1.637227069295477e-05,4.390180765767582e-05,0.00011118200200144202,1.907565092551522e-05,1.4067948541196529e-05,87,2.2 million volunteers nearly 1.8 million voters registered and more on this campaign by the numbers:
0.0003191330179106444,2.3212908217828954e-06,1.7320457118330523e-05,4.7633384383516386e-05,0.00014584825839847326,1.7249807569896802e-05,1.4484015991911292e-05,88,A look at why our economy can't afford tax hikes on the middle class and small businesses:
0.0003399028501007706,2.299223297086428e-06,1.5381792763946578e-05,5.226213397691026e-05,0.00014545464364346117,2.0469802620937116e-05,1.23583940876415e-05,89,Every American family's taxes will automatically go up if Congress fails to act before the end of the year:
0.0015819217078387737,4.041024567413842e-06,7.693562656641006e-05,5.422985850600526e-05,0.0007858879398554564,0.00010486917744856328,6.886025221319869e-05,90,From the archives: Sasha and her first mate.pic.twitter.com/ySwwx5Zp
0.0025800352450460196,2.1881883185415063e-06,4.798731970367953e-05,0.00022176626953296363,0.0008535928791388869,7.973510219017044e-05,2.7808238883153535e-05,91,New in the campaign store: a limited-edition victory magnet.
0.00040880177402868867,2.003572262765374e-06,1.798093035176862e-05,4.511083898250945e-05,0.00019120254728477448,2.0742794731631875e-05,1.2418563528626692e-05,92,If you’re wondering why Congress needs to take action now to keep middle-class taxes low meet the McLaughlins:
0.00033810961758717895,2.2550341327587375e-06,1.7440010196878575e-05,3.928867226932198e-05,0.00017027180001605302,2.04570205823984e-05,1.2099130799470004e-05,93,President Obama kept his promise to cut taxes for millions of families in his first term. See why the fight isn’t over:
0.0004114317416679114,1.8962405192723963e-06,1.7606906112632714e-05,3.943348565371707e-05,0.00020586210303008556,1.94855201698374e-05,1.1267491572652943e-05,94,Watch live: President Obama speaks on the need to extend tax cuts for the middle class.
0.0007331496453844011,1.6376908433812787e-06,2.1172183551243506e-05,5.169655923964456e-05,0.000374441355234012,2.209479862358421e-05,1.0690819181036204e-05,95,"President Obama: Deadlines on taxes and deficits are ""coming up very soon in the coming weeks."""
0.00031644749105907977,2.247920747322496e-06,1.7277530787396245e-05,3.544220089679584e-05,0.00016889849212020636,1.8539050870458595e-05,1.0752894922916312e-05,96,This debate is not just about numbers. It's a set of major decisions that are going to affect millions of families. —President Obama
0.0004652181814890355,1.8140517568099312e-06,1.7349502741126344e-05,5.494824654306285e-05,0.00022288679610937834,2.00067697733175e-05,9.21836090128636e-06,97,The voices of the American people have to be a part of this debate. —President Obama
0.0003235197509638965,2.199421032855753e-06,1.8669827113626525e-05,3.310850661364384e-05,0.0001762664905982092,1.7899543308885768e-05,1.1510602234920952e-05,98,Our ultimate goal is an agreement that gets our long-term deficit under control in a way that is fair and balanced. —President Obama
0.00045330950524657965,2.0389043129398488e-06,1.8696249753702432e-05,3.383469083928503e-05,0.00026194145902991295,2.3777804017299786e-05,1.240588699147338e-05,99,A typical middle-class family of four will see its income taxes go up by $2200. —President Obama
0.00034600761136971414,2.3221343781187898e-06,1.635822445678059e-05,4.897505641565658e-05,0.0001588876621099189,1.91589497262612e-05,1.1776172868849244e-05,100,If Congress does nothing every family in America will see their taxes automatically go up at the beginning of next year.
0.0003607028047554195,2.258102995256195e-06,1.958005304913968e-05,3.457280763541348e-05,0.0001850811531767249,1.994805279537104e-05,1.1858261132147163e-05,101,Right now Congress can pass a law that would prevent a tax hike on the first $250000 of everybody's income. —President Obama
0.0003544995270203799,2.4621349439257756e-06,1.5706182239227928e-05,7.785818888805807e-05,0.0001472034928156063,1.965616138477344e-05,1.1246311260038055e-05,102,That means 98% of Americans and 97% of small businesses wouldn't see their taxes go up by a single dime.
0.0014069644967094064,1.5984788888090407e-06,2.437690636725165e-05,0.00013673848297912627,0.000650499016046524,2.6739890017779544e-05,1.1610951332841069e-05,103,When the American people speak loud enough Congress listens. —President Obama
0.0004448073450475931,2.138061745426967e-06,2.0142078938079067e-05,5.3344774642027915e-05,0.00019296535174362361,2.3157181203714572e-05,1.1944576726818923e-05,104,I'm asking Americans to make your voice heard. Tell members of Congress what a $2000 tax hike would mean to you.
0.0009821613784879446,1.7699265981718781e-06,2.3331411284743808e-05,3.658667628769763e-05,0.0006391627830453217,3.173832010361366e-05,1.294240246352274e-05,105,Call your members of Congress. Write them an email. Tweet it using the hashtag . —President Obama
0.0002775814791675657,2.667498392838752e-06,1.8535973140387796e-05,4.610786709235981e-05,0.00012651002907659858,2.0460767700569704e-05,1.43550032589701e-05,106,Most families could save up to $2200 if Congress extends middle class tax cuts. Use to share what that would mean for you.
0.00033462391002103686,2.4653586478962097e-06,1.7857906641438603e-05,4.7064051614142954e-05,0.0001494457246735692,2.1692205336876214e-05,1.3060702258371748e-05,107,Congress needs to act now so taxes don’t go up for millions of Americans. What would $2200 help your family do?
0.00029335773433558643,2.258322638226673e-06,1.6335899999830872e-05,4.0716004150453955e-05,0.00014097339590080082,1.811098263715394e-05,1.3981719348521437e-05,108,The typical family could see its income taxes go up $2200 if Congress doesn't act. What does mean to you?
0.00026839019847102463,2.658211315065273e-06,1.6471623894176446e-05,4.485025419853628e-05,0.00012193029397167265,1.9574135876609944e-05,1.3490948731487151e-05,109,More than 1 million supporters took our survey last week. Some initial results:
0.0006176785100251436,1.7171822719319607e-06,1.9248926037107594e-05,5.361138755688444e-05,0.00031105263042263687,2.3166745449998416e-05,1.0665166882972699e-05,110,Watch the story of one Iowa family that’s better off because of President Obama’s middle-class tax breaks:
0.0005107321194373071,1.9242386315454496e-06,2.0790206690435298e-05,4.9127826059702784e-05,0.000244223716435954,2.4221877538366243e-05,1.4498457858280744e-05,111,Last call: Get this limited-edition magnet for 40% off today with the coupon code VICTORY. pic.twitter.com/rpELdOJl
0.00038757125730626285,2.114071776304627e-06,1.8479000573279336e-05,3.722914698300883e-05,0.00020939875685144216,2.1894697056268342e-05,1.0497828043298796e-05,112,President Obama is speaking at the Rodon Group Manufacturing Facility in Pennsylvania. Watch live:
0.0007443788927048445,1.789019734133035e-06,2.2314749003271572e-05,8.474943751934916e-05,0.0003083307237830013,3.583425495889969e-05,1.2715252523776144e-05,113,I believe America only thrives when we have a strong and growing middle class. —President Obama
0.00032065605046227574,2.237551598227583e-06,1.657458233239595e-05,3.931801620637998e-05,0.00016516839968971908,2.1526744603761472e-05,1.1189385986654088e-05,114,I want to reward manufacturers like this one & small businesses that create jobs here in the United States not overseas. —President Obama
0.0002694257127586752,3.0397868613363244e-06,2.025779576797504e-05,5.291628622217104e-05,9.840446728048846e-05,2.760347160801757e-05,1.7515649233246222e-05,115,I believe both parties can and will come together in the coming weeks to get that done.
0.00034655179479159415,2.120539193128934e-06,1.8280130461789668e-05,3.411738725844771e-05,0.0001816701260395348,1.8945625924970955e-05,1.154217079601949e-05,116,Our long-term goal is to get our long-term deficit under control in a way that is balanced and fair. —President Obama
0.00046495592687278986,1.99716805582284e-06,2.0986757590435445e-05,3.8653179217362776e-05,0.00021409934561233968,3.076468055951409e-05,1.2329893252172042e-05,117,At the end of the year middle class tax cuts that are currently in place are set to expire. —President Obama
0.00037754434742964804,2.0717648112622555e-06,1.7075186406145804e-05,4.902178261545487e-05,0.00017818038759287447,1.9047240130021237e-05,1.317753140028799e-05,118,Where the clock is really ticking right now is on middle class taxes.
0.00028991696308366954,2.5917283892340492e-06,1.7481639588368125e-05,4.338721191743389e-05,0.00013234703510534018,2.0396146283019334e-05,1.711535696813371e-05,119,A typical middle class family of 4 would see their income taxes go up by $2200. That's money a lot of families just can't afford to lose.
0.0003996513842139393,2.0960362689947942e-06,1.792465445760172e-05,3.994238068116829e-05,0.000209244477446191,1.9656687072711065e-05,1.0193291018367745e-05,120,If Congress does nothing every family in America will see their income taxes automatically go up on January 1. —President Obama
0.00040712172631174326,1.9175629404344363e-06,1.6516121831955388e-05,3.805655433097854e-05,0.00021105745690874755,1.7745114746503532e-05,1.1399024515412748e-05,121,This was a central question in the election. —President Obama on keeping middle class taxes low
0.000390824192436412,2.2526805878442246e-06,1.644429903535638e-05,5.6409644457744434e-05,0.00018646972603164613,1.852581226557959e-05,1.0567246135906316e-05,122,"Obama: ""A clear majority of Americans agreed with a balanced approach to deficit reduction and making sure middle class taxes don't go up."""
